year,week,SMN,SMT,VCI,TCI,VHI
1992,52,0.061,300.43,38.75,85.28,62.01
1993,1,0.066,300.53,45.31,79.63,62.47
1993,2,0.068,299.67,50.35,84.28,67.32
1993,3,0.071,298.97,56.35,87.33,71.84
1993,4,0.072,297.97,57.73,91.75,74.74
1993,5,0.079,297.96,64.18,90.31,77.25
1993,6,0.093,298.62,76.24,87.16,81.7
1993,7,0.115,300.01,90.48,76.93,83.7
1993,8,0.135,301.84,96.87,66.86,81.86
1993,9,0.149,303.06,98.69,64.35,81.52
1993,10,0.153,303.38,98.78,64.5,81.64
1993,11,0.153,303.62,98.41,62.38,80.39
1993,12,0.15,303.25,97.63,59.43,78.53
1993,13,0.146,303.34,96.77,56.88,76.82
1993,14,0.14,303.77,95.23,57.31,76.27
1993,15,0.134,303.64,93.16,58.82,75.99
1993,16,0.133,303.6,91.18,61.68,76.43
1993,17,0.132,303.64,87.32,63.81,75.56
1993,18,0.133,303.86,85.19,63.59,74.39
1993,19,0.133,304.46,84.35,61.08,72.71
1993,20,0.129,305.45,82.84,56.96,69.9
1993,21,0.125,307.02,82.77,51.97,67.37
1993,22,0.119,308.58,84.1,48.12,66.11
1993,23,0.109,309.39,85.08,46.87,65.98
1993,24,0.101,309.92,86.23,46.2,66.22
1993,25,0.093,310.29,87.87,43.24,65.56
1993,26,0.084,310.39,89.59,38.8,64.2
1993,27,0.077,310.32,90.43,33.6,62.01
1993,28,0.07,310.02,89.66,29.74,59.7
1993,29,0.065,309.85,88.46,26.77,57.62
1993,30,0.062,309.52,87.43,25.97,56.7
1993,31,0.059,309.1,85.39,27.43,56.41
1993,32,0.058,308.53,82.94,31.34,57.14
1993,33,0.058,308.55,81.1,32.83,56.96
1993,34,0.06,309.34,80.2,30.06,55.13
1993,35,0.063,309.64,79.41,30.81,55.11
1993,36,0.066,309.76,79.25,32.94,56.1
1993,37,0.069,309.89,79.88,35.8,57.84
1993,38,0.075,310.24,81.94,37.58,59.76
1993,39,0.08,310.38,83.71,39.11,61.41
1993,40,0.084,310,84.55,43.28,63.92
1993,41,0.088,309.62,84.7,44.39,64.54
1993,42,0.09,309.29,82.27,42.16,62.21
1993,43,0.092,308.62,82.18,41.88,62.03
1993,44,0.092,307.83,79.7,42.18,60.94
1993,45,0.09,306.75,72.57,46.79,59.68
1993,46,0.089,306.51,66.41,44.71,55.56
1993,47,0.089,306.66,62.2,39.52,50.86
1993,48,0.089,306.42,59.48,37.09,48.28
1993,49,0.091,306.36,59.51,36.22,47.87
1993,50,0.093,306.55,61.18,36.48,48.83
1993,51,0.093,306.74,62.74,33.24,47.99
1993,52,0.09,306.5,63.16,33.04,48.1
1994,1,0.086,306.16,62.89,31.25,47.07
1994,2,0.083,306.07,64.39,31.53,47.96
1994,3,0.082,305.99,67.07,32.74,49.91
1994,4,0.079,305.61,65.33,37.58,51.45
1994,5,0.075,305.37,61.69,40.59,51.14
1994,6,0.068,305.05,57.03,44.88,50.95
1994,7,0.061,305.02,52.46,45.53,48.99
1994,8,0.054,304.72,47.01,49.62,48.31
1994,9,0.046,303.26,38.73,63.36,51.04
1994,10,0.041,301.92,33.02,71.7,52.36
1994,11,0.038,302.21,28.81,68.55,48.68
1994,12,0.038,301.68,26.74,64.96,45.85
1994,13,0.04,300.46,26.98,65.96,46.47
1994,14,0.044,300.11,29.31,68.18,48.74
1994,15,0.049,299.58,32.63,69.11,50.87
1994,16,0.052,297.92,33.63,73.85,53.74
1994,17,0.055,295.5,33.25,79.3,56.27
1994,18,0.059,294.81,33.83,79.83,56.83
1994,19,0.06,296.61,33.12,73.79,53.45
1994,20,0.059,299.93,32.15,65.97,49.06
1994,21,0.056,302.06,31.09,61.74,46.41
1994,22,0.049,303.48,27.97,64.71,46.34
1994,23,0.042,304.96,25.42,65.56,45.49
1994,24,0.037,306.91,23.67,60.21,41.94
1994,25,0.033,306.73,24.05,61.9,42.97
1994,26,0.029,305.22,25.42,66.64,46.03
1994,27,0.027,305.5,28.62,58.39,43.5
1994,28,0.026,304.83,31.92,53.34,42.63
1994,29,0.025,303.13,35.16,54.57,44.86
1994,30,0.027,301.13,40.51,56.79,48.65
1994,31,0.029,299.75,44.37,58.43,51.4
1994,32,0.031,299.02,46.69,61.38,54.04
1994,33,0.032,299.39,46.49,62.83,54.66
1994,34,0.033,300.15,44.09,63.07,53.58
1994,35,0.033,301.12,41.13,61.56,51.35
1994,36,0.033,302.61,36.55,61.84,49.2
1995,7,0.095,307.8,79.14,25.07,52.1
1995,8,0.088,307.47,75.88,30.07,52.98
1995,9,0.083,306.96,71.14,37.88,54.51
1995,10,0.082,306.31,67.8,44.87,56.33
1995,11,0.082,305.35,65.12,50.39,57.76
1995,12,0.083,304.2,63.52,51.92,57.72
1995,13,0.086,303.85,64.38,51.82,58.1
1995,14,0.089,304.01,66.77,54.29,60.53
1995,15,0.09,304.04,67.3,55.48,61.39
1995,16,0.089,303.6,65.18,59.71,62.44
1995,17,0.09,304.89,62.46,55.28,58.87
1995,18,0.093,307.8,62.28,41.02,51.65
1995,19,0.094,310.06,62.55,29.8,46.18
1995,20,0.09,311.27,59.85,24.08,41.97
1995,21,0.084,312.24,56.94,21.51,39.23
1995,22,0.078,313.17,56.1,19.72,37.91
1995,23,0.072,313.49,55.46,19.12,37.29
1995,24,0.065,313.52,54.46,19.52,36.99
1995,25,0.058,313.45,54.91,19.1,37
1995,26,0.052,312.99,56.01,18.59,37.3
1995,27,0.046,312.18,57,19.31,38.16
1995,28,0.043,310.99,58.23,22.58,40.4
1995,29,0.04,309.91,58.97,26.37,42.67
1995,30,0.04,309.37,61.79,26.42,44.1
1995,31,0.041,309.17,63.79,25.96,44.87
1995,32,0.042,309.24,64.63,25.54,45.09
1995,33,0.043,309.49,63.55,25.46,44.51
1995,34,0.045,310.07,62.57,24.16,43.36
1995,35,0.047,311.02,62.44,20.73,41.58
1995,36,0.049,311.77,61.59,18.39,39.99
1995,37,0.05,312.35,59.66,17.46,38.56
1995,38,0.052,313.05,58.89,15.34,37.11
1995,39,0.053,313.43,56.9,13.58,35.24
1995,40,0.053,313.43,52.79,13.03,32.91
1995,41,0.053,313.08,48.34,13.1,30.72
1995,42,0.052,312.66,42.83,12.47,27.65
1995,43,0.052,312.42,40.02,10.22,25.12
1995,44,0.051,311.9,35.69,9.72,22.7
1995,45,0.05,311.18,29.6,10.78,20.19
1995,46,0.047,310.3,24.7,13.08,18.89
1995,47,0.045,309.45,21.28,15.19,18.23
1995,48,0.041,308.47,17.51,18.24,17.87
1995,49,0.037,307.37,14.02,24.43,19.23
1995,50,0.034,306.76,11.94,30.82,21.38
1995,51,0.032,306.65,11.34,30.32,20.83
1995,52,0.03,306.53,10.5,28.71,19.6
1996,1,0.027,306.42,7.37,24.44,15.91
1996,2,0.026,306.45,8.18,23.22,15.7
1996,3,0.027,307.09,11.51,19.08,15.29
1996,4,0.028,308,15,14.44,14.72
1996,5,0.029,308.42,17.51,13.72,15.61
1996,6,0.029,309.14,20.01,12.04,16.03
1996,7,0.03,310.11,22.74,9.17,15.95
1996,8,0.029,310.5,24.25,10.43,17.34
1996,9,0.026,310.14,20.91,17.61,19.26
1996,10,0.024,309.85,17.89,23.65,20.77
1996,11,0.025,310.36,17.18,23.38,20.28
1996,12,0.027,310.84,16.94,20.65,18.79
1996,13,0.029,310.56,15.89,22.56,19.23
1996,14,0.031,310.39,15.48,25.99,20.73
1996,15,0.034,310.61,16.3,24.29,20.3
1996,16,0.037,310.21,17.97,26.33,22.15
1996,17,0.039,309.1,17.6,33.42,25.51
1996,18,0.042,308.07,17.24,40.86,29.05
1996,19,0.044,307.95,17.93,43.38,30.65
1996,20,0.046,307.71,18.81,45.48,32.14
1996,21,0.045,306.76,18.77,53.72,36.24
1996,22,0.042,305.96,18.73,63.27,41
1996,23,0.041,306.49,20.34,65.42,42.88
1996,24,0.04,307.65,23.77,62.71,43.24
1996,25,0.038,308.49,27.3,57.52,42.41
1996,26,0.035,308.78,31.27,51.63,41.45
1996,27,0.034,309.58,36.71,39.98,38.35
1996,28,0.033,310.34,41.02,28.26,34.64
1996,29,0.032,310.42,43.04,23.59,33.31
1996,30,0.031,310.1,43.27,21.98,32.63
1996,31,0.031,310.92,44.09,16.13,30.11
1996,32,0.03,311.44,42.7,13.52,28.11
1996,33,0.032,312.08,41.51,10.65,26.08
1996,34,0.034,312.38,41,10.03,25.51
1996,35,0.036,312.65,40.36,10.22,25.29
1996,36,0.038,312.96,39.51,10.19,24.85
1996,37,0.04,313.26,39.19,10.5,24.85
1996,38,0.043,313.42,38.99,11.95,25.47
1996,39,0.044,313.23,37.13,14.72,25.93
1996,40,0.045,312.82,35.32,17.87,26.6
1996,41,0.048,312.79,36.8,15.86,26.33
1996,42,0.05,312.75,36.01,12.31,24.16
1996,43,0.051,312.42,35.17,10.75,22.96
1996,44,0.051,312,33.85,9.45,21.65
1996,45,0.051,311.13,31.43,11.63,21.53
1996,46,0.052,310.25,30.64,13.92,22.28
1996,47,0.052,309.29,29.76,17.02,23.39
1996,48,0.051,308.52,27.96,18.73,23.35
1996,49,0.049,307.99,27,20.97,23.99
1996,50,0.05,307.99,27.71,21.79,24.75
1996,51,0.05,308.28,28.96,17.2,23.08
1996,52,0.047,307.95,28.32,17.94,23.13
1997,1,0.044,307.61,26.01,15.37,20.69
1997,2,0.043,307.63,27.29,14.64,20.97
1997,3,0.042,307.9,29.82,14.11,21.96
1997,4,0.042,308.38,30.75,13.04,21.89
1997,5,0.044,308.88,32.67,11.63,22.15
1997,6,0.045,308.93,35.33,15.2,25.27
1997,7,0.045,309.15,38.03,17.03,27.53
1997,8,0.046,309.98,40.18,14.78,27.48
1997,9,0.043,310,37.42,19.72,28.57
1997,10,0.039,308.49,32.24,32.09,32.16
1997,11,0.037,306.99,28.38,40.96,34.67
1997,12,0.036,305.14,25.53,46.08,35.8
1997,13,0.037,304.12,23.78,48.83,36.3
1997,14,0.04,303.99,24.52,52.2,38.36
1997,15,0.045,304.9,27.57,49.53,38.55
1997,16,0.05,306.08,29.89,45.87,37.88
1997,17,0.053,307.3,29.8,41.18,35.49
1997,18,0.054,307.97,28.61,38.09,33.35
1997,19,0.054,308.33,27.56,38.36,32.96
1997,20,0.053,309.21,27.15,34.93,31.04
1997,21,0.053,310.47,27.59,30.52,29.06
1997,22,0.051,311.19,28.32,30.96,29.64
1997,23,0.047,311,28.34,34.91,31.63
1997,24,0.044,310.86,29.41,38.55,33.98
1997,25,0.041,310.96,32.02,38.01,35.01
1997,26,0.039,310.97,36.65,34.25,35.45
1997,27,0.038,311.06,42.66,28.01,35.33
1997,28,0.037,311.13,47.31,21.63,34.47
1997,29,0.037,311.17,50.26,17.58,33.92
1997,30,0.036,311.19,52.99,14.52,33.76
1997,31,0.036,311.1,53.42,13.57,33.5
1997,32,0.037,311.3,53.01,12.59,32.8
1997,33,0.038,311.54,52.05,12.61,32.33
1997,34,0.04,311.59,51.16,14.09,32.63
1997,35,0.041,310.93,49.39,20.22,34.81
1997,36,0.041,309.83,46.61,30.19,38.4
1997,37,0.043,310.33,45.01,31.64,38.32
1997,38,0.045,310.51,45.01,34.53,39.77
1997,39,0.048,309.12,44.43,47.16,45.8
1997,40,0.049,307.03,43.39,64.21,53.8
1997,41,0.053,304.88,45.81,79.21,62.51
1997,42,0.059,302.82,49.95,89.41,69.68
1997,43,0.067,301.47,58.97,93.2,76.09
1997,44,0.078,300.17,68.68,95.44,82.06
1997,45,0.092,299.76,75.92,96.91,86.42
1997,46,0.104,299.44,80.75,97.65,89.2
1997,47,0.115,299.18,84.53,97.98,91.25
1997,48,0.124,298.22,86.38,98.78,92.58
1997,49,0.132,297.84,88.35,99.17,93.76
1997,50,0.135,299.13,89.34,97.87,93.61
1997,51,0.133,299.91,89.15,93.81,91.48
1997,52,0.125,299.4,85.82,94.2,90.01
1998,1,0.114,298.52,80.77,97.91,89.34
1998,2,0.112,298.5,82.52,95.58,89.05
1998,3,0.113,298.76,88.07,91.41,89.74
1998,4,0.118,299.63,94.84,84.24,89.54
1998,5,0.12,300.68,96.07,74.92,85.5
1998,6,0.117,301.58,95.33,69.17,82.25
1998,7,0.109,302.43,91.92,61.85,76.88
1998,8,0.1,302.95,85.98,59.92,72.95
1998,9,0.094,303.75,80.18,59.49,69.84
1998,10,0.091,304.75,76.65,55.72,66.18
1998,11,0.089,305.88,73.22,49.64,61.43
1998,12,0.087,307.19,70.05,39.88,54.97
1998,13,0.083,307.66,66.07,36.46,51.26
1998,14,0.078,307.89,61.59,37.3,49.45
1998,15,0.075,308.13,57.7,35.88,46.79
1998,16,0.072,308.15,52.79,36.66,44.72
1998,17,0.072,308.57,48.83,35.66,42.25
1998,18,0.074,309.49,48.04,31.77,39.9
1998,19,0.077,310.39,48.8,28.52,38.66
1998,20,0.078,311.39,49.32,23.95,36.63
1998,21,0.077,312,50.21,23.2,36.71
1998,22,0.074,312.6,51.94,23.45,37.7
1998,23,0.07,312.67,54.42,24.55,39.49
1998,24,0.065,312.7,56.32,25.43,40.88
1998,25,0.06,312.83,59.08,23.93,41.5
1998,26,0.056,312.23,63.19,24.73,43.96
1998,27,0.052,311.37,67.45,25.69,46.57
1998,28,0.049,310.33,70.64,27.15,48.9
1998,29,0.048,309.46,72.75,28.75,50.75
1998,30,0.047,308.79,75.71,29.88,52.79
1998,31,0.047,308.14,77.31,31.98,54.65
1998,32,0.049,307.64,78.77,34.89,56.83
1998,33,0.052,307.29,79.85,38.44,59.14
1998,34,0.055,307,80.97,42.92,61.95
1998,35,0.058,307.15,82.12,46.04,64.08
1998,36,0.062,307.43,83.4,48.7,66.05
1998,37,0.065,307.62,82.9,53.27,68.08
1998,38,0.067,307.84,81.66,57.51,69.59
1998,39,0.069,307.83,80.86,60.66,70.76
1998,40,0.072,307.95,80.73,61.1,70.91
1998,41,0.076,308.02,80.82,58.05,69.43
1998,42,0.078,308.15,77.11,51.31,64.21
1998,43,0.081,308.37,77.52,43.64,60.58
1998,44,0.084,308.58,76.26,36.28,56.27
1998,45,0.085,308.6,71.39,32.1,51.74
1998,46,0.084,308.21,66.13,30.94,48.54
1998,47,0.083,307.86,61.52,29.54,45.53
1998,48,0.081,307.66,57.44,26.69,42.06
1998,49,0.08,307.5,55.19,26.12,40.66
1998,50,0.078,307.21,53.48,29.66,41.57
1998,51,0.074,306.84,50.97,31.5,41.24
1998,52,0.07,306.49,49.71,32.1,40.9
1999,1,0.066,306.28,48.9,28.72,38.81
1999,2,0.064,306.32,49.08,27.51,38.3
1999,3,0.061,306.26,49.58,28.88,39.23
1999,4,0.06,306.51,49.17,28.86,39.01
1999,5,0.061,307.27,49.64,24.34,36.99
1999,6,0.06,307.55,49.99,25.19,37.59
1999,7,0.057,307.33,50.14,29.15,39.65
1999,8,0.055,307.01,49.6,34.19,41.9
1999,9,0.053,306.54,46.98,42.52,44.75
1999,10,0.054,306.46,47.46,46.28,46.87
1999,11,0.059,306.44,49.91,47.38,48.65
1999,12,0.066,306.75,54.63,42.8,48.71
1999,13,0.071,307.54,58.46,37.93,48.2
1999,14,0.074,308.49,61.1,35.78,48.44
1999,15,0.076,309.38,61.51,30.88,46.2
1999,16,0.076,309.89,58.17,28.61,43.39
1999,17,0.074,310.42,51.31,26.74,39.03
1999,18,0.072,311.38,45.99,22.6,34.3
1999,19,0.068,311.98,41.25,21.25,31.25
1999,20,0.063,312.29,36.82,20.57,28.69
1999,21,0.058,312.21,33.66,23.6,28.63
1999,22,0.052,311.94,31.26,28.81,30.03
1999,23,0.047,311.39,30.21,33.97,32.09
1999,24,0.042,310.48,29.3,41.98,35.64
1999,25,0.037,309.59,29.24,48.4,38.82
1999,26,0.034,308.72,30.55,50.92,40.74
1999,27,0.031,308.04,33.25,49.94,41.6
1999,28,0.03,307.33,37.62,47.87,42.75
1999,29,0.031,306.93,42.02,45.38,43.7
1999,30,0.032,306.68,45.94,42.58,44.26
1999,31,0.032,306.59,47.3,40.58,43.94
1999,32,0.034,306.81,48.39,39.39,43.89
1999,33,0.036,307.03,49.03,39.69,44.36
1999,34,0.039,307.26,48.5,41.1,44.8
1999,35,0.042,307.96,49.14,40.46,44.8
1999,36,0.045,307.98,50.99,43.87,47.43
1999,37,0.048,308.23,51.14,45.97,48.55
1999,38,0.05,308.06,49.61,50.37,49.99
1999,39,0.052,307.88,48.31,53.13,50.72
1999,40,0.055,307.74,48.76,55.24,52
1999,41,0.059,308.31,51.76,50.59,51.18
1999,42,0.064,309.07,53.4,41.37,47.38
1999,43,0.069,309.47,58.47,34.12,46.3
1999,44,0.072,309.32,59.88,30.59,45.23
1999,45,0.074,308.97,56.96,29.45,43.2
1999,46,0.073,308.07,52.86,32.17,42.52
1999,47,0.07,307.48,47.97,33.08,40.52
1999,48,0.068,306.99,44.04,32.89,38.47
1999,49,0.066,306.56,42.16,34.87,38.51
1999,50,0.065,306.86,41.88,34.08,37.98
1999,51,0.064,307.24,42.06,28.77,35.41
1999,52,0.062,307.67,43.07,22.47,32.77
2000,1,0.06,307.7,42.68,18.72,30.7
2000,2,0.057,307.98,42.86,16.54,29.7
2000,3,0.054,308.42,43.38,14.94,29.16
2000,4,0.053,308.59,42.41,15.82,29.12
2000,5,0.052,308.66,41.52,17.13,29.33
2000,6,0.05,308.61,41.53,20.05,30.79
2000,7,0.049,308.93,42.6,20.44,31.52
2000,8,0.049,309.36,43.75,21.14,32.45
2000,9,0.046,308.76,40.61,30.8,35.71
2000,10,0.043,308.4,36.2,36.79,36.49
2000,11,0.041,307.97,32.28,40.58,36.43
2000,12,0.039,307.43,27.97,40.51,34.24
2000,13,0.036,308.21,23.42,34.42,28.92
2000,14,0.031,307.5,16.42,39.09,27.75
2000,15,0.026,306.33,8.91,42.91,25.91
2000,16,0.022,304.76,4.67,49.17,26.92
2000,17,0.019,303.35,2.75,55.17,28.96
2000,18,0.018,303.84,2.25,53.99,28.12
2000,19,0.017,305.72,2,48.3,25.15
2000,20,0.017,307.21,2.17,42.78,22.47
2000,21,0.017,308.38,2.43,40.55,21.49
2000,22,0.014,308.39,1.98,46.47,24.23
2000,23,0.011,308.84,1.56,47.85,24.7
2000,24,0.009,308.05,1.2,57.2,29.2
2000,25,0.006,307.43,1.01,61.52,31.26
2000,26,0.004,307.92,1.07,53.6,27.34
2000,27,0.001,307.2,1.1,52.4,26.75
2000,-28,0,306.77,1.34,48.62,24.98
2000,-29,0.002,306.7,1.7,44.74,23.22
2000,-30,0.002,306.84,2.21,41.26,21.73
2000,-31,0.002,307.1,3.21,38.8,21
2000,-32,0,307.03,4.16,38.92,21.54
2000,33,0.001,306.55,5.04,41.04,23.04
2000,34,0.003,306.52,5.91,42.87,24.39
2000,35,0.005,306.48,6.13,45.82,25.98
2000,36,0.007,306.05,6.46,49.3,27.88
2000,37,0.01,305.28,6.71,54.02,30.36
2000,38,0.013,304.5,6.74,58.44,32.59
2000,39,0.016,304.83,7.66,58.53,33.1
2000,40,0.022,305.76,9.84,58.82,34.33
2000,41,0.027,306.88,11.86,56.22,34.04
2000,42,0.03,307.51,12.77,51.33,32.05
2000,43,0.031,307.04,12.79,51.63,32.21
2000,44,0.032,306.24,13.5,52.52,33.01
2000,45,0.038,305.68,17.07,53.78,35.42
2000,46,0.043,305.33,21.4,53.11,37.26
2000,47,0.049,305.43,25.4,48.9,37.15
2000,48,0.052,305.48,27.44,44.17,35.8
2000,49,0.054,305.4,29.08,43.39,36.23
2000,50,0.055,305.05,30.29,48.92,39.6
2000,51,0.055,304.85,30.34,50.26,40.3
2000,52,0.053,305.08,30.65,45.59,38.12
2001,1,0.054,305.81,33.18,34.21,33.7
2001,2,0.055,306.67,36.61,25.26,30.94
2001,3,0.053,306.9,38.87,23.36,31.11
2001,4,0.05,306.98,36.16,24.91,30.53
2001,5,0.047,308.31,34.66,16.93,25.8
2001,6,0.047,309.14,36.56,13.93,25.25
2001,7,0.045,309.77,37.38,13.16,25.27
2001,8,0.041,310.17,35.64,14.25,24.95
2001,9,0.038,309.62,32.54,21.74,27.14
2001,10,0.036,308.62,29.44,29.14,29.29
2001,11,0.034,307.46,26.35,34.49,30.42
2001,12,0.034,307.62,24.65,32.42,28.54
2001,13,0.036,308.97,24.43,27.53,25.98
2001,14,0.037,309.43,24.08,27.13,25.6
2001,15,0.038,309.24,22.55,26.29,24.42
2001,16,0.038,308.58,20.46,28.02,24.24
2001,17,0.038,309.12,17.71,25.84,21.77
2001,18,0.038,310.47,15.92,20.32,18.12
2001,19,0.037,310.98,14.29,20.57,17.43
2001,20,0.036,312.11,13.4,16.84,15.12
2001,21,0.035,313.89,13.73,10.82,12.28
2001,22,0.034,314.05,14.53,12.5,13.51
2001,23,0.032,313.84,15.32,14.3,14.81
2001,24,0.03,313.26,16.54,17.88,17.21
2001,25,0.028,312.81,19.04,20.02,19.53
2001,26,0.026,312.12,21.87,21.06,21.46
2001,27,0.024,309.64,23.74,31.25,27.5
2001,28,0.022,306.13,25.17,43.6,34.38
2001,29,0.022,302.83,28.62,51.69,40.16
2001,30,0.024,300.15,33.15,56.28,44.71
2001,31,0.026,298.35,37.12,60.08,48.6
2001,32,0.029,298.58,39.94,60.8,50.37
2001,33,0.032,299.74,41.09,60.58,50.83
2001,34,0.035,302.23,40.93,56.4,48.66
2001,35,0.037,303.6,39.56,57.25,48.41
2001,36,0.039,305.69,38.87,53.99,46.43
2001,37,0.041,307.63,38.63,48.99,43.81
2001,38,0.043,309.22,37.94,43.57,40.76
2001,39,0.045,310.7,36.15,35.28,35.71
2001,40,0.045,311.33,32.82,30.74,31.78
2001,41,0.045,311.57,29.79,25.6,27.7
2001,42,0.046,311.77,26.89,19.54,23.21
2001,43,0.046,311.55,25.86,17.12,21.49
2001,44,0.046,311.18,24.78,15.49,20.13
2001,45,0.046,310.74,23.64,14.43,19.04
2001,46,0.045,309.87,21.98,16.83,19.41
2001,47,0.043,309.44,20.35,15.77,18.06
2001,48,0.041,309.16,18.82,13.68,16.25
2001,49,0.039,308.4,17.53,17.6,17.57
2001,50,0.037,307.59,16.3,24.82,20.56
2001,51,0.035,306.79,15.58,30.15,22.87
2001,52,0.033,305.95,14.95,34.7,24.82
2002,1,0.032,305.45,13.88,34.33,24.1
2002,2,0.033,305.41,17.71,33.69,25.7
2002,3,0.036,305.71,23.37,31.93,27.65
2002,4,0.038,306.38,26.84,28.71,27.77
2002,5,0.039,307.32,28.81,23.08,25.95
2002,6,0.039,308.43,30.57,18.25,24.41
2002,7,0.038,308.5,30.79,20.77,25.78
2002,8,0.035,308.42,30.24,24.39,27.32
2002,9,0.034,309.45,29.33,23.14,26.23
2002,10,0.034,310.5,27.99,21,24.49
2002,11,0.033,310.52,24.92,23.02,23.97
2002,12,0.033,310.76,22.45,21.15,21.8
2002,13,0.032,310.67,19.84,22.08,20.96
2002,14,0.033,310.89,18.48,23.48,20.98
2002,15,0.037,311.1,19.71,20.92,20.31
2002,16,0.041,311.48,22.4,18.15,20.27
2002,17,0.044,312.29,23.4,14.18,18.79
2002,18,0.046,313.22,23.4,9.7,16.55
2002,19,0.046,313.94,22.38,7.88,15.13
2002,20,0.044,314.11,20.17,8.26,14.22
2002,21,0.04,313.44,18.59,14.48,16.53
2002,22,0.038,313.53,18.77,17.1,17.93
2002,23,0.036,313.82,19.61,15.55,17.58
2002,24,0.033,313.46,20.22,17.91,19.07
2002,25,0.031,312.97,21.98,20.29,21.14
2002,26,0.028,311.83,23.64,23.9,23.77
2002,27,0.024,310.17,24.22,27.09,25.65
2002,28,0.022,308.83,24.62,26.83,25.73
2002,29,0.019,307.55,24.17,27.6,25.88
2002,30,0.018,306.45,24.2,29.96,27.08
2002,31,0.018,306.28,24.28,30.23,27.25
2002,32,0.019,307.03,24.66,28.48,26.57
2002,33,0.021,307.68,24.11,28.59,26.35
2002,34,0.023,307.7,23.09,32.35,27.72
2002,35,0.025,307.72,23.37,36.28,29.82
2002,36,0.028,308,24.1,38.11,31.11
2002,37,0.03,308.77,23.86,37.77,30.81
2002,38,0.033,309.56,23.04,37.82,30.43
2002,39,0.035,310.49,21.89,35.27,28.58
2002,40,0.036,311.25,21.26,30.99,26.13
2002,41,0.037,311.71,20.01,25.08,22.54
2002,42,0.038,311.75,18.27,20.29,19.28
2002,43,0.038,311.3,16.76,19.21,17.99
2002,44,0.038,310.87,14.97,17.73,16.35
2002,45,0.036,310.35,12.72,17.57,15.15
2002,46,0.034,309.48,10.66,20.03,15.34
2002,47,0.033,309,9.94,19.51,14.73
2002,48,0.03,308.14,8.03,21.87,14.95
2002,49,0.026,306.58,5.24,32.1,18.67
2002,50,0.024,305.43,3.93,43.95,23.94
2002,51,0.024,304.51,4.25,51.02,27.63
2002,52,0.024,303.61,5.22,55.55,30.39
2003,1,0.025,302.72,6.75,58.8,32.78
2003,2,0.028,302.2,11.3,61.95,36.63
2003,3,0.033,302.89,19.53,55.85,37.69
2003,4,0.039,304.26,27.47,46.07,36.77
2003,5,0.042,304.92,30.89,41.77,36.33
2003,6,0.042,305.18,32.7,42.22,37.46
2003,7,0.042,306.01,34.92,37.59,36.25
2003,8,0.041,306.7,35.79,35.48,35.64
2003,9,0.038,306.61,31.33,40.65,35.99
2003,10,0.033,307.59,26.03,38.14,32.08
2003,11,0.032,308.98,23.36,31.86,27.61
2003,12,0.033,309.75,21.59,26.37,23.98
2003,13,0.031,309.99,18.32,25.11,21.71
2003,14,0.03,309.51,14.65,29.05,21.85
2003,15,0.03,308.8,12.17,30.8,21.49
2003,16,0.032,308.73,13.33,30.58,21.96
2003,17,0.035,309.19,14.26,28.81,21.54
2003,18,0.037,310.06,14.66,26.06,20.36
2003,19,0.038,310.73,14.43,24.17,19.3
2003,20,0.039,310.85,14.37,23.85,19.11
2003,21,0.037,310.08,13.42,29.36,21.39
2003,22,0.033,309.28,11.94,37.92,24.93
2003,23,0.029,308.88,10.74,43.52,27.13
2003,24,0.026,307.18,9.72,54.29,32
2003,25,0.022,305.23,9.6,62.52,36.06
2003,26,0.019,304.67,10.32,60.35,35.34
2003,27,0.017,303.54,11.53,59.32,35.43
2003,28,0.015,302.64,12.82,56.73,34.78
2003,29,0.014,301.58,14.07,54.46,34.27
2003,30,0.014,300.73,15.64,52.12,33.88
2003,31,0.018,299.74,23.77,51.74,37.75
2003,32,0.02,299.31,26.18,52.26,39.22
2003,33,0.019,299.34,20.1,53.85,36.98
2003,34,0.021,300.97,21.2,53.06,37.13
2003,35,0.024,302.84,22.24,51.26,36.75
2003,36,0.028,304.46,24.26,50.18,37.22
2003,37,0.031,305.74,25.09,51.61,38.35
2003,38,0.033,307.55,24.64,48.85,36.74
2003,39,0.036,309.92,25.35,38.38,31.86
2003,40,0.039,311.22,25.89,30.23,28.06
2003,41,0.04,311.94,24.2,22.09,23.15
2003,42,0.04,311.88,20.26,18.65,19.45
2003,43,0.039,311.11,17.72,20.18,18.95
2003,44,0.042,310.44,20.4,20.7,20.55
2003,45,0.039,309.79,16.05,21.73,18.89
2003,46,0.034,308.87,10.23,24.7,17.46
2003,47,0.032,307.68,8.94,29.78,19.36
2003,48,0.031,306.58,9.34,33.43,21.39
2003,49,0.033,305.91,11.37,36.3,23.83
2003,50,0.035,305.37,13.78,43.35,28.56
2003,51,0.036,304.94,16.02,46.4,31.21
2003,52,0.039,304.91,19.56,43.35,31.46
2004,1,0.04,304.69,21.2,40.09,30.64
2004,5,0.05,306.3,36.71,30.52,33.61
2004,6,0.055,307.7,43.47,23.56,33.52
2004,7,0.06,309.36,50.56,15.68,33.12
2004,8,0.063,310.89,55.96,10.39,33.18
2004,9,0.066,312.19,57.19,8.66,32.93
2004,10,0.068,312.96,57.3,9.37,33.33
2004,25,0.023,310.7,13.05,32.81,22.93
2004,26,0.022,310.15,15.42,33.15,24.29
