year,week,SMN,SMT,VCI,TCI,VHI
2006,43,0.087,307.12,32.03,61.57,46.8
2006,44,0.095,306.89,34.57,60.58,47.57
2006,45,0.102,306.92,37.28,59.85,48.57
2006,46,0.107,307,39.15,61.02,50.08
2006,47,0.11,306.97,39.11,64.14,51.62
2006,48,0.112,307.07,37.81,66.75,52.28
2006,49,0.114,307.7,36.87,66.96,51.92
2006,50,0.114,308.37,40.11,68.84,54.47
2006,51,0.114,308.97,40.92,68.33,54.63
2006,52,0.112,309.69,42.55,63.02,52.78
2007,1,0.11,310.52,44.16,57.86,51.01
2007,2,0.107,311.08,43.94,58.51,51.22
2007,3,0.104,311.71,43.57,57.42,50.49
2007,4,0.101,312.5,43.37,53.08,48.22
2007,5,0.097,313.11,42.44,51.25,46.84
2007,6,0.095,314,43.54,43.48,43.51
2007,7,0.094,315.02,47.11,34.42,40.77
2007,8,0.093,315.64,49.48,32,40.74
2007,9,0.09,316.07,48.25,33.28,40.77
2007,10,0.087,316.34,44.76,36.9,40.83
2007,11,0.083,316.33,39.38,40.35,39.86
2007,12,0.08,316.11,37.97,42.76,40.36
2007,13,0.078,315.42,36.82,46.25,41.54
2007,14,0.076,314.82,35.35,45.39,40.37
2007,15,0.075,314.24,36.3,41.46,38.88
2007,16,0.074,313.4,37.03,40.38,38.7
2007,17,0.072,312.31,36.8,40.4,38.6
2007,18,0.071,310.63,36.1,43.67,39.89
2007,19,0.071,308.88,36.61,47.99,42.3
2007,20,0.073,307.27,38.51,50.97,44.74
2007,21,0.074,305.9,40.9,53.41,47.15
2007,22,0.075,305.08,43.38,52,47.69
2007,23,0.074,304.4,44.1,51.84,47.97
2007,24,0.071,304.19,43.32,51.57,47.44
2007,25,0.067,304,43.04,49.36,46.2
2007,26,0.064,303.75,43.27,45.37,44.32
2007,27,0.061,304.08,44.63,39.56,42.1
2007,28,0.059,304.46,46,38.3,42.15
2007,29,0.056,304.72,46.79,40.19,43.49
2007,30,0.054,304.98,47.49,41.02,44.26
2007,31,0.052,305.17,48.06,43.94,46
2007,32,0.05,305.25,47.87,48.05,47.96
2007,33,0.05,305.58,48.65,50.66,49.66
2007,34,0.052,306.19,51.43,51.01,51.22
2007,35,0.054,306.95,54.93,48.92,51.92
2007,36,0.057,307.69,59.39,45.95,52.67
2007,37,0.063,308.66,64.77,38.85,51.81
2007,38,0.068,309.3,67.51,35.09,51.3
2007,39,0.077,310.47,71.26,24.25,47.76
2007,40,0.086,312.14,71.85,11.86,41.86
2007,41,0.092,313.27,65.71,8.16,36.94
2007,42,0.095,313.78,55.74,8.56,32.15
2007,43,0.097,314,47.36,8.7,28.03
2007,44,0.097,314.12,41.12,7.9,24.51
2007,45,0.096,313.91,35.09,8.69,21.89
2007,46,0.095,313.93,30.99,8.38,19.68
2007,47,0.094,314.04,27.6,7.48,17.54
2007,48,0.092,313.8,23.58,8.71,16.15
2007,49,0.091,313.67,20.59,10.25,15.42
2007,50,0.089,313.53,20.51,13.25,16.88
2007,51,0.087,312.94,17.92,21.61,19.77
2007,52,0.086,312.72,18.78,25.39,22.08
2008,1,0.085,312.97,19.55,24.68,22.12
2008,2,0.085,313.31,21.02,25.86,23.44
2008,3,0.086,313.75,24.88,26.25,25.57
2008,4,0.088,314.1,30.86,28.73,29.79
2008,5,0.09,314.51,37.72,30.44,34.08
2008,6,0.091,315.18,43.49,26.47,34.98
2008,7,0.093,315.94,50.66,21.51,36.08
2008,8,0.094,316.66,57.78,17.34,37.56
2008,9,0.095,317.61,63.81,11.4,37.61
2008,10,0.096,318.49,67.91,7.25,37.58
2008,11,0.093,318.57,64.59,8.32,36.45
2008,12,0.09,318.3,60.5,11.8,36.15
2008,13,0.086,317.9,55.36,13.28,34.32
2008,14,0.079,317.21,44.74,15.71,30.22
2008,15,0.074,316.37,35.08,17.32,26.2
2008,16,0.07,315.07,28.65,22.94,25.8
2008,17,0.067,313.62,27.67,28.21,27.94
2008,18,0.066,311.97,26.4,32.18,29.29
2008,19,0.065,310.43,24.45,35.08,29.76
2008,20,0.064,309.29,22.64,34.45,28.54
2008,21,0.063,308.51,21.32,32.41,26.87
2008,22,0.062,308.11,22.1,27.54,24.82
2008,23,0.06,307.66,21.8,24.16,22.98
2008,24,0.057,306.75,19.62,26.81,23.21
2008,25,0.054,306.31,18.93,23.43,21.18
2008,26,0.051,305.57,18.49,21.1,19.8
2008,27,0.048,304.8,18.64,28.3,23.47
2008,28,0.046,304.34,18.25,38.86,28.56
2008,29,0.043,303.66,15.66,55.45,35.55
2008,30,0.04,303.22,14.02,66.07,40.05
2008,31,0.039,303.2,14.01,71.29,42.65
2008,32,0.04,303.85,16.13,68.34,42.24
2008,33,0.042,305.15,21.03,57.66,39.34
2008,34,0.044,306.41,25.51,47.76,36.64
2008,35,0.047,307.72,30.55,36.54,33.55
2008,36,0.049,308.66,32.03,30.12,31.07
2008,37,0.051,308.93,29.83,34.38,32.1
2008,38,0.055,309.5,30.56,31.72,31.14
2008,39,0.059,309.61,29.8,33.56,31.68
2008,40,0.064,309.43,28.51,38.32,33.41
2008,41,0.069,308.79,27.38,47.19,37.29
2008,42,0.076,307.6,27.77,59.05,43.41
2008,43,0.084,307.13,30.6,62.17,46.39
2008,44,0.093,307.58,35.78,56.16,45.97
2008,45,0.101,308.01,40.13,52.69,46.41
2008,46,0.107,308.89,43.96,47.6,45.78
2008,47,0.111,309.65,45.09,43.68,44.39
2008,48,0.112,310.64,43.05,36.63,39.84
2008,49,0.11,311.12,40.01,34.92,37.47
2008,50,0.109,311.42,42.29,36.45,39.37
2008,51,0.107,312.19,41.75,29.78,35.76
2008,52,0.103,312.67,40.63,25.01,32.82
2009,1,0.098,312.75,36.97,26.95,31.96
2009,2,0.094,313.07,34.03,29.01,31.52
2009,3,0.092,313.53,32.85,29.24,31.05
2009,4,0.089,313.87,32.32,32.09,32.21
2009,5,0.087,314.34,32.96,32.67,32.82
2009,6,0.086,314.95,34.51,29.74,32.12
2009,7,0.086,315.62,38.74,25.82,32.28
2009,8,0.086,316.13,41.75,24.83,33.29
2009,9,0.083,316.1,39.55,32.99,36.27
2009,10,0.081,316.05,37.61,41.27,39.44
2009,11,0.079,316.47,35.15,38.15,36.65
2009,12,0.076,316.76,31.39,32.95,32.17
2009,13,0.072,316.46,26.37,32.02,29.19
2009,14,0.07,316.28,23.85,26.89,25.37
2009,15,0.07,316.64,26.44,13.92,20.18
2009,16,0.07,316.78,29.89,5.32,17.6
2009,17,0.069,316.41,32.46,2.9,17.68
2009,18,0.068,315.6,31.86,2.31,17.08
2009,19,0.067,314.66,29.35,2.11,15.73
2009,20,0.066,313.31,26.15,3.26,14.71
2009,21,0.064,312.25,24.09,3.64,13.87
2009,22,0.062,311.12,22.17,4.61,13.39
2009,23,0.06,310.13,20.77,4.66,12.71
2009,24,0.057,309.13,19.07,5.33,12.2
2009,25,0.053,307.78,17.14,7.96,12.55
2009,26,0.049,305.93,13.87,16.79,15.33
2009,27,0.045,304.8,12.32,28.33,20.33
2009,28,0.043,304.51,12.89,36.12,24.51
2009,29,0.043,304.58,15.41,41.43,28.42
2009,30,0.042,304.81,18.79,43.21,31
2009,31,0.042,305.09,22.07,45.18,33.62
2009,32,0.043,305.56,26.77,43.75,35.26
2009,33,0.045,306.27,31.02,39.9,35.46
2009,34,0.047,307.17,36.75,35.5,36.13
2009,35,0.05,307.89,41.42,33.95,37.68
2009,36,0.053,308.27,44.57,36.96,40.76
2009,37,0.057,308.46,47.77,41.96,44.87
2009,38,0.063,308.36,51.33,47.49,49.41
2009,39,0.07,308.15,54.27,51.19,52.73
2009,40,0.079,308.15,55.69,51.58,53.63
2009,41,0.089,308.45,57.3,50.32,53.81
2009,42,0.097,308.81,55.8,49.14,52.47
2009,43,0.102,309.31,53.88,45.15,49.52
2009,44,0.106,309.91,50.75,38.99,44.87
2009,45,0.106,310.44,46.81,34.57,40.69
2009,46,0.104,310.96,41.43,31.52,36.48
2009,47,0.1,311.12,34.92,31.71,33.31
2009,48,0.096,311.31,28.82,31.01,29.92
2009,49,0.093,311.47,24.2,32.01,28.11
2009,50,0.092,311.63,25.65,34.72,30.19
2009,51,0.091,311.81,25.38,35.54,30.46
2009,52,0.09,312.08,27.03,33.59,30.31
2010,1,0.083,312.16,20.38,37.06,28.72
2010,2,0.08,312.15,17.95,44.53,31.24
2010,3,0.077,312.01,14.86,54.81,34.84
2010,4,0.074,312,12.67,62.42,37.54
2010,5,0.071,312.1,11,67.49,39.24
2010,6,0.07,312.55,11.72,66.27,38.99
2010,7,0.068,312.92,11.53,67.03,39.28
2010,8,0.069,313.33,13.1,67.42,40.26
2010,9,0.07,313.85,15.53,66.71,41.12
2010,10,0.071,314.13,19.04,68.72,43.88
2010,11,0.073,314.51,23.43,67.23,45.33
2010,12,0.073,314.92,25.24,59.84,42.54
2010,13,0.071,314.67,25.08,56.5,40.79
2010,14,0.071,314.34,26.66,51.59,39.12
2010,15,0.069,313.34,26.21,51.84,39.02
2010,16,0.069,311.83,28.38,56.82,42.6
2010,17,0.069,309.44,31.64,67.05,49.35
2010,18,0.07,306.86,34.36,75.19,54.77
2010,19,0.073,305.14,37.5,77.41,57.45
2010,20,0.075,303.97,39.21,76.93,58.07
2010,21,0.075,302.7,38.78,78.19,58.49
2010,22,0.074,302.09,39.09,75.09,57.09
2010,23,0.073,301.56,39.74,74.57,57.15
2010,24,0.07,301.46,38.71,75.79,57.25
2010,25,0.066,301.78,37.13,72.01,54.57
2010,26,0.061,301.66,35.85,69.82,52.83
2010,27,0.058,302.41,36.45,62.27,49.36
2010,28,0.056,303.22,36.79,57.34,47.07
2010,29,0.053,303.91,37.19,53.28,45.23
2010,30,0.051,304.3,37.01,51.91,44.46
2010,31,0.049,304.37,36.64,56.08,46.36
2010,32,0.048,304.85,36.77,54.49,45.63
2010,33,0.047,305.32,35.55,54.92,45.23
2010,34,0.047,305.79,33.1,57.3,45.2
2010,35,0.047,306.58,30.89,54.79,42.84
2010,36,0.048,307.12,27.85,54.57,41.21
2010,37,0.049,307.51,24.35,55.13,39.74
2010,38,0.051,308.19,20.82,49.4,35.11
2010,39,0.053,308.87,18.02,42.82,30.42
2010,40,0.057,309.97,15.46,33.62,24.54
2010,41,0.061,311.31,14.03,25.52,19.77
2010,42,0.066,312.74,13.79,17.61,15.7
2010,43,0.071,313.95,13.98,10.18,12.08
2010,44,0.075,314.49,14.53,6.71,10.62
2010,45,0.078,314.69,14.43,4.82,9.63
2010,46,0.08,314.91,14.98,3.62,9.3
2010,47,0.082,315.09,15.01,2.74,8.87
2010,48,0.082,314.9,13.61,2.98,8.3
2010,49,0.082,314.41,12.2,5.36,8.78
2010,50,0.082,313.99,13.2,9.24,11.22
2010,51,0.082,313.65,13.68,13.18,13.43
2010,52,0.082,313.28,14.79,17.87,16.33
2011,1,0.081,313.17,15.61,21.45,18.53
2011,2,0.081,313.35,17.27,25.13,21.2
2011,3,0.081,313.82,19.63,24.91,22.27
2011,4,0.082,314.49,23,22.12,22.56
2011,5,0.083,315.11,28.03,20.49,24.26
2011,6,0.083,315.63,32.25,19.19,25.72
2011,7,0.083,316.05,36.06,19.08,27.57
2011,8,0.083,316.48,38.04,19.3,28.67
2011,9,0.082,317.15,39.36,17.13,28.25
2011,10,0.082,317.67,40.46,17.35,28.91
2011,11,0.081,317.87,40.59,17.1,28.84
2011,12,0.08,317.99,42.27,14.94,28.61
2011,13,0.079,317.94,42.01,11.67,26.84
2011,14,0.075,317.76,37.38,8.05,22.71
2011,15,0.073,317.09,33.8,8.56,21.18
2011,16,0.07,315.48,30.72,18.16,24.44
2011,17,0.069,313.42,31.43,29.85,30.64
2011,18,0.069,310.81,33.62,42.17,37.9
2011,19,0.071,308.78,35.64,48.89,42.26
2011,20,0.072,307.05,37.45,52.96,45.21
2011,21,0.073,305.85,39.61,54.03,46.82
2011,22,0.074,305.32,42.09,50.13,46.11
2011,23,0.073,304.97,42.84,46.88,44.86
2011,24,0.07,304.66,41.91,46.76,44.33
2011,25,0.067,304.51,41.94,43.57,42.75
2011,26,0.063,304.65,42.2,33.28,37.74
2011,27,0.06,304.82,42.32,28.41,35.37
2011,28,0.057,305.04,42.44,28.92,35.68
2011,29,0.055,305.18,42.81,33.53,38.17
2011,30,0.053,305.56,44.86,33.08,38.97
2011,31,0.052,306.19,46.98,30.15,38.56
2011,32,0.051,306.66,48.47,28.04,38.26
2011,33,0.051,307.33,49.95,23.87,36.91
2011,34,0.051,307.69,48.78,27.24,38.01
2011,35,0.052,307.88,46.8,34.2,40.5
2011,36,0.052,308.21,43.34,38.17,40.75
2011,37,0.054,308.75,40.5,37.59,39.05
2011,38,0.058,309.33,38.83,34.29,36.56
2011,39,0.062,309.7,37.15,32.86,35.01
2011,40,0.066,310.11,34.56,31.86,33.21
2011,41,0.071,310.7,30.94,30.33,30.64
2011,42,0.076,311.42,27.45,27.68,27.56
2011,43,0.08,311.8,24.8,25.7,25.25
2011,44,0.083,312.2,23.64,21.95,22.8
2011,45,0.086,312.43,22.92,19.48,21.2
2011,46,0.087,312.72,22.06,17.46,19.76
2011,47,0.087,312.53,20.07,19.67,19.87
2011,48,0.087,312.34,18.91,21.33,20.12
2011,49,0.088,312.23,18.01,24.06,21.04
2011,50,0.088,312.18,20.39,28.07,24.23
2011,51,0.088,312.13,20.87,31.35,26.11
2011,52,0.088,312.09,23.61,33.39,28.5
2012,1,0.089,312.29,26.18,34.57,30.38
2012,2,0.088,312.59,27.15,37.08,32.12
2012,3,0.087,312.96,28.87,38.93,33.9
2012,4,0.088,313.5,32.09,38.23,35.16
2012,5,0.088,314.13,35.39,36.2,35.79
2012,6,0.088,314.69,38.8,33.8,36.3
2012,7,0.087,315.24,42.42,31.87,37.15
2012,8,0.087,315.77,45.85,30.64,38.25
2012,9,0.088,316.34,49.92,29.94,39.93
2012,10,0.087,316.78,50.68,31.06,40.87
2012,11,0.086,317.38,51.6,25.15,38.37
2012,12,0.084,317.27,50.17,25.84,38.01
2012,13,0.081,316.8,46.38,27.45,36.92
2012,14,0.077,316.46,41.09,24.7,32.89
2012,15,0.073,315.55,34.05,26.38,30.22
2012,16,0.071,314.21,31.92,31.78,31.85
2012,17,0.069,312.38,32.23,39.47,35.85
2012,18,0.07,310.33,34.77,46.07,40.42
2012,19,0.072,308.55,38.39,50.48,44.44
2012,20,0.075,307.48,41.9,49.39,45.64
2012,21,0.078,306.99,45.73,45.02,45.37
2012,22,0.073,305.33,39.23,50.1,44.67
2012,23,0.071,304.73,39.73,48.96,44.35
2012,24,0.069,304.27,39.22,50.51,44.86
2012,25,0.065,303.72,38.49,52.21,45.35
2012,26,0.062,303.22,38.16,51.68,44.92
2012,27,0.058,303.43,38.29,48.42,43.36
2012,28,0.056,303.61,38.44,50.79,44.62
2012,29,0.053,303.96,39.09,51.5,45.3
2012,30,0.051,304.6,39.8,46.88,43.34
2012,31,0.05,305.1,41.5,44.97,43.24
2012,32,0.049,305.74,41.89,40.89,41.39
2012,33,0.048,306.47,40.67,36.88,38.77
2012,34,0.048,307.2,39.6,34.95,37.28
2012,35,0.049,307.78,36.96,35.85,36.41
2012,36,0.05,307.81,33.14,44.27,38.71
2012,37,0.052,308.06,30.72,47.53,39.13
2012,38,0.055,308.7,30.42,42.66,36.54
2012,39,0.059,309.42,30.19,36.18,33.19
2012,40,0.064,309.87,29.03,34.02,31.53
2012,41,0.069,310.26,27.3,33.75,30.52
2012,42,0.074,310.65,24.83,33.3,29.06
2012,43,0.079,311.19,23.96,29.75,26.86
2012,44,0.083,311.25,22.9,28.31,25.61
2012,45,0.085,311.14,21.54,28.55,25.05
2012,46,0.086,311.35,20.22,27.49,23.85
2012,47,0.085,311.65,17.69,26.12,21.9
2012,48,0.083,311.79,14.32,25.55,19.93
2012,49,0.081,311.61,11.71,29.32,20.52
2012,50,0.08,311.59,11.29,33.98,22.63
2012,51,0.079,311.89,10.97,33.52,22.25
2012,52,0.079,312.24,11.72,30.92,21.32
2013,1,0.083,310.98,18.73,53.2,35.96
2013,2,0.083,311.54,19.69,52.93,36.31
2013,3,0.082,312.13,20.48,52.29,36.38
2013,4,0.081,313.42,22.02,40.29,31.16
2013,5,0.081,313.96,24.92,39.41,32.16
2013,6,0.081,314.31,27.06,40.24,33.65
2013,7,0.08,314.94,29.78,37.9,33.84
2013,8,0.079,315.31,30.44,39.38,34.91
2013,9,0.077,315.16,28.57,48.36,38.47
2013,10,0.074,314.8,25.71,59.36,42.54
2013,11,0.073,314.15,24.75,71.06,47.9
2013,12,0.071,313.46,23.52,79.23,51.38
2013,13,0.071,312.07,25.77,84.64,55.2
2013,14,0.071,310.92,29.98,85.11,57.55
2013,15,0.073,310.05,34.53,81.98,58.25
2013,16,0.074,309.29,38.1,78.51,58.31
2013,17,0.075,308.49,41.46,73.49,57.47
2013,18,0.076,307.75,42.97,66.9,54.94
2013,19,0.075,307.01,41.75,62.48,52.11
2013,20,0.075,306.82,39.62,54.58,47.1
2013,21,0.074,306.51,37.42,48.76,43.09
2013,22,0.071,306.11,34.56,43.78,39.17
2013,23,0.067,305.66,30.95,41.12,36.04
2013,24,0.063,305.27,28.49,41.21,34.85
2013,25,0.059,304.77,27.17,40.9,34.04
2013,26,0.056,304.71,27.5,33.68,30.59
2013,27,0.053,304.57,27.67,34.05,30.86
2013,28,0.051,304.35,27.61,41.35,34.48
2013,29,0.049,304.27,28.45,48.12,38.28
2013,30,0.048,304.57,31.2,48.37,39.78
2013,31,0.048,305.19,34.98,44.83,39.91
2013,32,0.048,306,37.89,38.83,38.36
2013,33,0.048,306.78,39.8,35.39,37.59
2013,34,0.049,307.31,40.66,36.55,38.6
2013,35,0.05,307.91,39.3,37.44,38.37
2013,36,0.051,308.55,39.02,37.82,38.42
2013,37,0.053,308.84,36.36,40.72,38.54
2013,38,0.056,308.83,32.96,44.03,38.49
2013,39,0.06,308.89,32.48,44.49,38.49
2013,40,0.065,308.77,31.12,46.61,38.86
2013,41,0.072,308.73,31.55,48.89,40.22
2013,42,0.079,308.42,32.2,52.92,42.56
2013,43,0.087,308.26,34.36,53.65,44.01
2013,44,0.093,307.93,36.01,53.95,44.98
2013,45,0.097,307.92,37.43,53.68,45.55
2013,46,0.101,307.87,38.45,55.51,46.98
2013,47,0.104,308.23,39.18,55.1,47.14
2013,48,0.106,308.7,38.34,53.67,46
2013,49,0.106,309.26,36.67,53.16,44.91
2013,50,0.106,309.72,38.8,55.44,47.12
2013,51,0.104,310.03,37.75,56.66,47.2
2013,52,0.102,310.37,38.13,55.35,46.74
2014,1,0.1,310.79,38.24,55.53,46.89
2014,2,0.098,311.28,38.1,56.38,47.24
2014,3,0.096,311.84,38.06,56.09,47.08
2014,4,0.094,313,38.74,45.87,42.31
2014,5,0.092,313.64,40.21,43.58,41.9
2014,6,0.09,314.13,41.3,42.39,41.84
2014,7,0.089,314.67,43.08,41.53,42.31
2014,8,0.086,315.01,42.84,43.69,43.27
2014,9,0.083,315.13,39.98,48.57,44.27
2014,10,0.08,315.24,35.58,52.93,44.25
2014,11,0.077,315.4,31.62,53.14,42.38
2014,12,0.072,315.66,26.39,48.25,37.32
2014,13,0.069,315.57,23.37,41.61,32.49
2014,14,0.067,315.53,20.69,33.68,27.19
2014,15,0.065,315.12,19.32,29.3,24.31
2014,16,0.063,314.12,18.96,31.13,25.04
2014,17,0.063,312.65,21.13,35.83,28.48
2014,18,0.064,311.06,23.43,39.01,31.22
2014,19,0.065,309.6,25,41.4,33.2
2014,20,0.067,308.4,28.1,41.65,34.88
2014,21,0.07,307.35,31.36,41.85,36.6
2014,22,0.07,306.72,33.71,38.93,36.32
2014,23,0.069,306.27,34.39,36.15,35.27
2014,24,0.066,305.65,33.54,37.72,35.63
2014,25,0.062,305.15,32.35,36.87,34.61
2014,26,0.059,305.09,32.27,29.14,30.71
2014,27,0.055,305.07,31.93,27.05,29.49
2014,28,0.052,305.08,31.32,30.22,30.77
2014,29,0.05,305.01,31.47,36.77,34.12
2014,30,0.049,305.25,33.16,37.81,35.49
2014,31,0.048,305.5,35.04,39.55,37.29
2014,32,0.047,305.84,36.33,40.32,38.33
2014,33,0.047,305.97,37.69,46.86,42.28
2014,34,0.048,306.17,39.04,53.5,46.27
2014,35,0.05,306.7,39.3,55.56,47.43
2014,36,0.052,307.26,41.5,56.4,48.95
2014,37,0.055,307.32,41.01,60.88,50.94
2014,38,0.058,307.04,39.76,65.4,52.58
2014,39,0.063,307.01,41.04,64.7,52.87
2014,40,0.071,306.98,42.74,63.52,53.13
2014,41,0.08,307.14,46.65,61.91,54.28
2014,42,0.09,307.41,48.81,60.46,54.63
2014,43,0.099,307.83,51.14,56.5,53.82
2014,44,0.104,308.31,50.41,50.76,50.58
2014,45,0.106,308.86,47.9,46.35,47.13
2014,46,0.106,309.03,44.36,46.54,45.45
2014,47,0.105,309.49,40.89,45.05,42.97
2014,48,0.104,310.06,37,41.93,39.47
2014,49,0.102,310.75,33.39,38.85,36.12
2014,50,0.1,311.43,35.15,36.62,35.89
2014,51,0.098,311.74,33.56,36.19,34.88
2014,52,0.096,312.14,33.6,32.72,33.16
2015,1,0.094,312.59,33.56,29.73,31.65
2015,2,0.092,313.15,33.22,28.14,30.68
2015,3,0.09,313.74,33.17,26.37,29.77
2015,4,0.089,314.81,33.93,18.09,26.01
2015,5,0.088,315.28,35.83,19.04,27.43
2015,6,0.087,315.73,37.47,18.72,28.1
2015,7,0.086,316.41,39.73,15.79,27.76
2015,8,0.084,316.89,39.53,15.81,27.67
2015,9,0.081,316.98,36.85,21.13,28.99
2015,10,0.078,316.9,33.12,28.92,31.02
2015,11,0.076,316.91,30.53,30.97,30.75
2015,12,0.073,316.76,27.19,31.93,29.56
2015,13,0.071,316.19,26.76,32.47,29.62
2015,14,0.07,315.27,27.01,35.43,31.22
2015,15,0.07,313.79,29.03,42.56,35.8
2015,16,0.071,311.74,32.32,53.84,43.08
2015,17,0.072,309.65,36.87,62.41,49.64
2015,18,0.074,307.85,40.61,65.76,53.18
2015,19,0.076,306.75,42.83,64.23,53.53
2015,20,0.078,306.2,44.16,59.41,51.78
2015,21,0.079,305.75,44.8,54.74,49.77
2015,22,0.078,305.37,44.85,49.83,47.34
2015,23,0.076,305.07,44.19,46.33,45.26
2015,24,0.072,305.04,42.88,43.39,43.14
2015,25,0.068,305.14,41.96,36.76,39.36
2015,26,0.064,305.51,42.09,23.51,32.8
2015,27,0.06,305.62,41.04,19.15,30.1
2015,28,0.057,305.73,39.61,20.14,29.87
2015,29,0.054,305.83,39.72,24.46,32.09
2015,30,0.052,305.92,41.28,28.33,34.81
2015,31,0.051,306.21,43.09,30.08,36.58
2015,32,0.05,306.99,44.75,24.43,34.59
2015,33,0.05,307.81,45.91,19.88,32.89
2015,34,0.05,308.44,45.67,19.02,32.35
2015,35,0.051,309.1,43.27,18.83,31.05
2015,36,0.052,310,42.16,16.19,29.17
2015,37,0.054,310.62,38.16,16.04,27.1
2015,38,0.056,310.75,33.48,19.37,26.42
2015,39,0.059,310.71,31.15,23.21,27.18
2015,40,0.064,310.46,28.36,28.73,28.55
2015,41,0.069,309.87,27.3,37.55,32.42
2015,42,0.076,308.94,26.7,47.47,37.09
2015,43,0.082,308.19,28.11,53.17,40.64
2015,44,0.088,307.56,29.37,55.7,42.54
2015,45,0.093,307.43,30.64,56.41,43.53
2015,46,0.096,307.34,31.2,59.16,45.18
2015,47,0.098,307.8,31.22,58.48,44.85
2015,48,0.098,308.46,29.85,55.71,42.78
2015,49,0.098,309.12,27.92,54.43,41.17
2015,50,0.097,309.66,29.98,56.13,43.05
2015,51,0.095,309.94,28.82,58.4,43.61
2015,52,0.093,310.41,29.1,55.64,42.37
2016,1,0.091,311.01,29.56,53.23,41.4
2016,2,0.09,311.49,29.77,54.35,42.06
2016,3,0.089,312.13,29.83,52.68,41.26
2016,4,0.087,313.35,30.94,41.46,36.2
2016,5,0.087,313.97,33.27,39.39,36.33
2016,6,0.085,314.41,35.03,38.94,36.99
2016,7,0.085,314.89,37.48,39,38.24
2016,8,0.083,315.29,37.46,39.84,38.65
2016,9,0.08,315.52,34.72,42.98,38.85
2016,10,0.076,315.84,30.08,44.46,37.27
2016,11,0.074,316.48,25.41,37.33,31.37
2016,12,0.069,316.47,20.1,36.33,28.21
2016,13,0.066,315.91,17.51,36.82,27.17
2016,14,0.064,314.91,16.33,40.24,28.29
2016,15,0.063,313.62,16.97,44.7,30.84
2016,16,0.063,311.92,19,52.39,35.69
2016,17,0.065,310.19,23.66,57.75,40.71
2016,18,0.067,308.65,27.99,59.03,43.51
2016,19,0.068,307.52,29.94,58.07,44
2016,20,0.07,307.14,31.65,51.94,41.8
2016,21,0.071,306.78,32.81,46.6,39.71
2016,22,0.07,306.61,33.03,40.09,36.56
2016,23,0.068,306.17,32.19,37.25,34.72
2016,24,0.065,305.28,30.6,41.39,35.99
2016,25,0.06,304.48,28.56,44.24,36.4
2016,26,0.057,304.09,28.39,41.72,35.06
2016,27,0.054,303.92,28.68,43.11,35.9
2016,28,0.052,303.98,29.53,46.86,38.19
2016,29,0.05,304.11,31.06,50.47,40.77
2016,30,0.049,304.4,33.78,50.63,42.21
2016,31,0.048,304.81,36.35,49.97,43.16
2016,32,0.048,305.32,37.45,48.37,42.91
2016,33,0.048,306.15,38.13,44.46,41.3
2016,34,0.048,306.83,37.43,43.53,40.48
2016,35,0.048,307.58,34.27,41.91,38.09
2016,36,0.049,308.41,32.43,39.31,35.87
2016,37,0.051,308.96,28.28,38.46,33.37
2016,38,0.052,309.58,22.42,34.01,28.22
2016,39,0.054,310.24,19.16,28.63,23.9
2016,40,0.057,310.49,16.15,28.68,22.42
2016,41,0.06,310.77,13.75,30.14,21.94
2016,42,0.065,311.08,12.6,30.72,21.66
2016,43,0.07,311.41,12.9,28.84,20.87
2016,44,0.073,311.68,12.9,25.86,19.38
2016,45,0.076,312.13,12.83,21.77,17.3
2016,46,0.078,312.28,12.82,20.87,16.84
2016,47,0.079,312.43,12.61,20.35,16.48
2016,48,0.079,312.56,11.56,19.33,15.44
2016,49,0.079,312.75,10.42,18.83,14.63
2016,50,0.079,313,11.05,18.56,14.81
2016,51,0.079,313.17,11.12,17.91,14.51
2016,52,0.079,313.31,12.3,17.17,14.74
2017,1,0.079,313.46,13.36,17.33,15.34
2017,2,0.079,313.64,15.18,20.93,18.05
2017,3,0.079,313.9,16.66,24.26,20.46
2017,4,0.079,314.57,18.73,22.02,20.37
2017,5,0.079,314.68,21.71,28.36,25.03
2017,6,0.078,315.05,23.89,29.07,26.48
2017,7,0.078,315.74,26.49,25.98,26.23
2017,8,0.077,316.26,26.27,25.02,25.65
2017,9,0.074,316.53,23.38,27.99,25.68
2017,10,0.071,316.76,19.21,31.27,25.24
2017,11,0.069,317.01,16.47,30.08,23.28
2017,12,0.065,317.24,12.16,26.23,19.19
2017,13,0.063,317.04,10.04,23.16,16.6
2017,14,0.061,316.62,8.85,21.19,15.02
2017,15,0.06,315.99,9.12,20,14.56
2017,16,0.059,314.72,10.26,25.07,17.66
2017,17,0.06,312.88,14.13,33.82,23.98
2017,18,0.061,310.68,18.75,42.37,30.56
2017,19,0.064,308.91,22.17,47.12,34.65
2017,20,0.067,307.49,25.9,49.06,37.48
2017,21,0.069,306.56,28.85,48.17,38.51
2017,22,0.069,305.86,31.06,45.84,38.45
2017,23,0.068,305.24,32.02,44.84,38.43
2017,24,0.066,304.62,31.77,47.41,39.59
2017,25,0.062,304.21,31.02,47.08,39.05
2017,26,0.059,304.03,31.01,42.52,36.76
2017,27,0.056,303.92,30.71,43.61,37.16
2017,28,0.053,303.85,30.06,49.27,39.66
2017,29,0.05,303.91,30.46,54.04,42.25
2017,30,0.049,304.32,32.63,52.48,42.56
